ComboID,Sugar,Ice,Size,Shots,Notes
46187,200%,150%,Small,1,test
46188,200%,50%,Large,4,test
46189,100%,50%,Small,3,test
46190,0%,0%,Medium,4,test
46191,50%,25%,Medium,4,test
46192,0%,25%,Large,5,test
46193,100%,0%,Medium,3,test
46194,25%,0%,Medium,5,test
46195,25%,200%,Small,4,test
46196,25%,50%,Medium,5,test
46197,0%,200%,Large,4,test
46198,200%,150%,Small,1,test
46199,100%,25%,Small,1,test
46200,25%,25%,Medium,3,test
46201,200%,0%,Medium,1,test
46202,25%,50%,Large,5,test
46203,50%,25%,Medium,2,test
46204,50%,150%,Medium,0,test
46205,25%,200%,Small,1,test
46206,150%,50%,Medium,5,test
46207,150%,150%,Small,5,test
46208,25%,0%,Medium,4,test
46209,50%,150%,Medium,3,test
46210,50%,0%,Large,0,test
46211,100%,50%,Medium,2,test
46212,0%,150%,Small,4,test
46213,200%,200%,Small,1,test
46214,200%,150%,Medium,5,test
46215,200%,200%,Small,0,test
46216,200%,0%,Large,4,test
46217,50%,50%,Large,5,test
46218,25%,150%,Medium,4,test
46219,200%,150%,Small,1,test
46220,25%,100%,Large,4,test
46221,25%,200%,Large,1,test
46222,25%,100%,Small,1,test
46223,150%,200%,Medium,0,test
46224,0%,150%,Small,0,test
46225,25%,25%,Small,3,test
46226,50%,25%,Small,1,test
46227,100%,0%,Large,0,test
46228,100%,200%,Small,0,test
46229,150%,150%,Medium,0,test
46230,25%,200%,Large,3,test
46231,100%,150%,Small,2,test
46232,100%,200%,Small,1,test
46233,150%,50%,Medium,1,test
46234,0%,0%,Large,0,test
46235,50%,0%,Medium,0,test
46236,50%,0%,Large,1,test
46237,0%,0%,Large,4,test
46238,150%,25%,Small,5,test
46239,25%,200%,Large,4,test
46240,50%,100%,Large,3,test
46241,50%,200%,Small,4,test
46242,0%,25%,Small,2,test
46243,0%,25%,Medium,1,test
46244,150%,0%,Small,3,test
46245,100%,0%,Medium,1,test
46246,0%,25%,Small,3,test
46247,50%,200%,Medium,1,test
46248,0%,150%,Small,3,test
46249,100%,200%,Medium,2,test
46250,25%,200%,Medium,5,test
46251,200%,150%,Small,5,test
46252,50%,200%,Medium,3,test
46253,200%,200%,Large,5,test
46254,200%,25%,Medium,2,test
46255,50%,0%,Small,3,test
46256,200%,50%,Medium,1,test
46257,100%,0%,Large,2,test
46258,50%,200%,Small,5,test
46259,25%,150%,Medium,3,test
46260,200%,25%,Medium,1,test
46261,0%,150%,Large,2,test
46262,100%,100%,Small,1,test
46263,150%,25%,Large,1,test
46264,0%,0%,Large,1,test
46265,25%,0%,Medium,2,test
46266,200%,50%,Medium,1,test
46267,0%,100%,Large,4,test
46268,50%,200%,Small,0,test
46269,0%,100%,Medium,2,test
46270,150%,100%,Small,5,test
46271,150%,150%,Small,2,test
46272,150%,25%,Small,5,test
46273,150%,0%,Large,4,test
46274,200%,50%,Large,0,test
46275,25%,150%,Medium,2,test
46276,25%,50%,Small,1,test
46277,25%,25%,Small,2,test
46278,25%,100%,Medium,5,test
46279,0%,200%,Large,1,test
46280,200%,50%,Medium,2,test
46281,50%,200%,Small,4,test
46282,25%,200%,Small,5,test
46283,150%,100%,Medium,4,test
46284,200%,100%,Large,0,test
46285,0%,100%,Medium,0,test
46286,0%,100%,Large,5,test
46287,150%,50%,Small,5,test
46288,100%,25%,Medium,2,test
46289,0%,150%,Large,0,test
46290,0%,200%,Medium,3,test
46291,200%,150%,Small,5,test
46292,100%,0%,Small,4,test
46293,200%,150%,Small,0,test
46294,50%,150%,Small,0,test
46295,150%,25%,Large,0,test
46296,50%,25%,Medium,3,test
46297,200%,200%,Large,5,test
46298,0%,100%,Medium,5,test
46299,100%,150%,Small,1,test
46300,25%,150%,Small,5,test
46301,100%,100%,Small,4,test
46302,200%,0%,Large,1,test
46303,25%,0%,Medium,3,test
46304,100%,200%,Medium,1,test
46305,150%,150%,Small,3,test
46306,150%,50%,Medium,0,test
46307,0%,100%,Small,0,test
46308,100%,200%,Large,2,test
46309,50%,100%,Medium,3,test
46310,50%,200%,Small,4,test
46311,25%,200%,Medium,0,test
46312,200%,25%,Medium,3,test
46313,0%,150%,Small,3,test
46314,200%,50%,Large,5,test
46315,50%,100%,Small,1,test
46316,50%,100%,Medium,5,test
46317,100%,0%,Medium,3,test
46318,200%,0%,Medium,3,test
46319,25%,50%,Medium,3,test
46320,100%,0%,Small,5,test
46321,25%,50%,Medium,3,test
46322,100%,25%,Large,1,test
46323,200%,200%,Medium,2,test
46324,50%,25%,Small,3,test
46325,100%,0%,Large,0,test
46326,50%,50%,Large,0,test
46327,150%,25%,Large,5,test
46328,25%,25%,Small,3,test
46329,0%,25%,Small,0,test
46330,25%,150%,Large,4,test
46331,50%,25%,Large,2,test
46332,150%,50%,Medium,2,test
46333,50%,100%,Small,1,test
46334,25%,50%,Large,5,test
46335,50%,50%,Medium,0,test
46336,0%,100%,Large,3,test
46337,25%,100%,Small,3,test
46338,50%,50%,Medium,1,test
46339,200%,0%,Large,0,test
46340,50%,50%,Small,2,test
46341,25%,50%,Large,0,test
46342,100%,100%,Medium,2,test
46343,0%,150%,Small,2,test
46344,50%,200%,Large,3,test
46345,25%,0%,Small,5,test
46346,25%,150%,Medium,0,test
46347,0%,150%,Small,2,test
46348,0%,50%,Medium,4,test
46349,200%,150%,Medium,2,test
46350,0%,100%,Large,3,test
46351,0%,200%,Large,1,test
46352,50%,150%,Medium,2,test
46353,50%,150%,Large,3,test
46354,50%,50%,Medium,3,test
46355,50%,0%,Small,0,test
46356,50%,50%,Small,5,test
46357,50%,100%,Small,4,test
46358,50%,200%,Medium,0,test
46359,200%,100%,Medium,0,test
46360,0%,100%,Small,4,test
46361,100%,0%,Large,4,test
46362,25%,200%,Small,1,test
46363,200%,150%,Small,2,test
46364,100%,200%,Large,4,test
46365,0%,0%,Medium,4,test
46366,50%,25%,Large,3,test
46367,50%,50%,Medium,1,test
46368,25%,0%,Medium,0,test
46369,50%,150%,Medium,0,test
46370,25%,50%,Large,5,test
46371,200%,0%,Small,1,test
46372,25%,25%,Medium,0,test
46373,25%,100%,Small,1,test
46374,50%,50%,Medium,4,test
46375,100%,0%,Medium,3,test
46376,25%,0%,Medium,3,test
46377,25%,200%,Small,3,test
46378,0%,25%,Medium,2,test
46379,50%,50%,Large,1,test
46380,50%,100%,Medium,1,test
46381,200%,50%,Small,2,test
46382,0%,25%,Large,5,test
46383,200%,50%,Small,1,test
46384,150%,50%,Medium,4,test
46385,50%,0%,Medium,4,test
46386,200%,25%,Medium,5,test
46387,150%,0%,Small,5,test
46388,50%,200%,Small,5,test
46389,100%,25%,Medium,4,test
46390,50%,200%,Small,5,test
46391,150%,200%,Medium,0,test
46392,25%,50%,Small,0,test
46393,150%,150%,Medium,2,test
46394,100%,200%,Large,1,test
46395,0%,50%,Large,5,test
46396,25%,200%,Medium,5,test
46397,200%,200%,Large,0,test
46398,25%,100%,Large,4,test
46399,200%,200%,Medium,4,test
46400,150%,150%,Small,4,test
46401,50%,50%,Large,0,test
46402,200%,100%,Medium,5,test
46403,0%,150%,Large,1,test
46404,100%,50%,Large,2,test
46405,200%,200%,Small,0,test
46406,100%,25%,Large,3,test
46407,0%,0%,Small,1,test
46408,25%,0%,Small,1,test
46409,50%,200%,Large,3,test
46410,200%,25%,Small,4,test
46411,50%,50%,Large,0,test
46412,150%,150%,Small,4,test
46413,50%,100%,Medium,3,test
46414,200%,150%,Small,5,test
46415,0%,200%,Small,0,test
46416,50%,0%,Large,4,test
46417,50%,0%,Medium,5,test
46418,50%,25%,Medium,2,test
46419,150%,0%,Medium,0,test
46420,200%,50%,Small,2,test
46421,50%,25%,Large,1,test
46422,25%,0%,Medium,2,test
46423,100%,200%,Large,3,test
46424,150%,50%,Large,1,test
46425,100%,25%,Medium,4,test
46426,100%,200%,Medium,0,test
46427,0%,150%,Small,5,test
46428,100%,150%,Small,3,test
46429,150%,150%,Medium,3,test
46430,100%,200%,Small,2,test
46431,200%,25%,Small,3,test
46432,50%,150%,Large,1,test
46433,50%,50%,Medium,1,test
46434,200%,0%,Small,2,test
46435,50%,200%,Medium,0,test
46436,0%,0%,Medium,4,test
46437,150%,25%,Small,4,test
46438,25%,100%,Medium,1,test
46439,200%,200%,Medium,3,test
46440,200%,25%,Large,1,test
46441,100%,0%,Small,0,test
46442,150%,150%,Large,2,test
46443,0%,150%,Large,4,test
46444,25%,0%,Medium,5,test
46445,0%,100%,Medium,4,test
46446,200%,25%,Medium,1,test
46447,50%,200%,Small,5,test
46448,0%,150%,Medium,5,test
46449,150%,25%,Medium,5,test
46450,150%,25%,Medium,0,test
46451,0%,200%,Large,5,test
46452,50%,200%,Medium,2,test
46453,0%,200%,Medium,1,test
46454,200%,25%,Large,2,test
46455,200%,100%,Large,2,test
46456,200%,25%,Medium,3,test
46457,0%,0%,Large,1,test
46458,25%,0%,Medium,3,test
46459,200%,100%,Large,3,test
46460,50%,25%,Large,4,test
46461,100%,100%,Small,2,test
46462,50%,25%,Medium,5,test
46463,0%,50%,Small,3,test
46464,50%,200%,Medium,3,test
46465,200%,0%,Medium,0,test
46466,150%,0%,Medium,0,test
46467,0%,0%,Medium,4,test
46468,150%,200%,Large,4,test
46469,150%,100%,Medium,1,test
46470,25%,0%,Large,5,test
46471,100%,25%,Large,3,test
46472,200%,25%,Large,1,test
46473,150%,0%,Medium,1,test
46474,150%,25%,Large,5,test
46475,200%,50%,Medium,3,test
46476,50%,25%,Large,5,test
46477,50%,50%,Medium,3,test
46478,150%,25%,Small,4,test
46479,200%,0%,Medium,3,test
46480,0%,150%,Large,4,test
46481,0%,100%,Small,3,test
46482,100%,25%,Large,3,test
46483,25%,100%,Small,2,test
46484,25%,25%,Medium,2,test
46485,150%,100%,Large,2,test
46486,150%,150%,Large,3,test
46487,150%,100%,Large,3,test
46488,0%,100%,Small,0,test
46489,0%,25%,Medium,4,test
46490,0%,100%,Large,4,test
46491,150%,50%,Large,3,test
46492,50%,25%,Large,1,test
46493,200%,25%,Large,5,test
46494,25%,200%,Medium,2,test
46495,100%,150%,Small,2,test
46496,100%,25%,Large,3,test
46497,0%,100%,Large,4,test
46498,150%,50%,Small,3,test
46499,200%,25%,Medium,0,test
46500,0%,200%,Medium,2,test
46501,25%,200%,Small,4,test
46502,50%,200%,Medium,1,test
46503,200%,50%,Large,2,test
46504,100%,50%,Large,1,test
46505,25%,25%,Small,5,test
46506,50%,25%,Medium,5,test
46507,200%,50%,Small,3,test
46508,50%,100%,Medium,2,test
46509,150%,25%,Large,0,test
46510,25%,25%,Small,2,test
46511,200%,0%,Large,4,test
46512,50%,25%,Small,1,test
46513,200%,25%,Medium,5,test
46514,0%,50%,Medium,3,test
46515,25%,0%,Small,0,test
46516,25%,25%,Medium,3,test
46517,200%,100%,Large,3,test
46518,100%,0%,Medium,4,test
46519,100%,100%,Medium,0,test
46520,0%,150%,Medium,1,test
46521,25%,50%,Medium,0,test
46522,50%,0%,Medium,5,test
46523,200%,150%,Medium,0,test
46524,200%,50%,Medium,2,test
46525,50%,150%,Medium,2,test
46526,100%,100%,Small,0,test
46527,25%,50%,Small,4,test
46528,100%,25%,Medium,3,test
46529,50%,200%,Medium,3,test
46530,0%,25%,Large,5,test
46531,100%,0%,Medium,2,test
46532,100%,150%,Small,0,test
46533,200%,25%,Small,5,test
46534,100%,25%,Small,2,test
46535,100%,150%,Small,1,test
46536,25%,0%,Large,4,test
46537,50%,150%,Large,1,test
46538,100%,25%,Medium,1,test
46539,50%,0%,Large,3,test
46540,25%,100%,Small,4,test
46541,50%,50%,Large,5,test
46542,25%,50%,Medium,3,test
46543,150%,0%,Medium,3,test
46544,200%,50%,Medium,5,test
46545,100%,150%,Large,5,test
46546,100%,150%,Medium,5,test
46547,100%,200%,Small,1,test
46548,0%,25%,Small,2,test
46549,100%,0%,Small,3,test
46550,150%,100%,Medium,5,test
46551,100%,150%,Large,5,test
46552,100%,100%,Large,0,test
46553,50%,200%,Large,2,test
46554,200%,0%,Small,4,test
46555,200%,150%,Large,4,test
46556,50%,100%,Small,2,test
46557,150%,0%,Large,0,test
46558,100%,25%,Medium,2,test
46559,150%,0%,Large,1,test
46560,100%,150%,Medium,4,test
46561,100%,100%,Small,0,test
46562,0%,200%,Large,5,test
46563,200%,25%,Small,2,test
46564,0%,50%,Small,3,test
46565,200%,25%,Large,5,test
46566,100%,150%,Small,2,test
46567,150%,50%,Large,4,test
46568,100%,25%,Medium,0,test
46569,200%,25%,Medium,3,test
46570,200%,150%,Small,3,test
46571,50%,0%,Medium,4,test
46572,200%,100%,Medium,2,test
46573,150%,150%,Medium,0,test
46574,50%,100%,Large,3,test
46575,0%,100%,Large,2,test
46576,100%,0%,Large,5,test
46577,0%,100%,Large,4,test
46578,100%,150%,Medium,3,test
46579,0%,50%,Large,3,test
46580,150%,50%,Medium,0,test
46581,100%,200%,Small,0,test
46582,100%,200%,Large,4,test
46583,50%,0%,Medium,2,test
46584,25%,0%,Small,4,test
46585,50%,25%,Large,0,test
46586,0%,100%,Medium,4,test
46587,100%,25%,Medium,0,test
46588,100%,50%,Small,4,test
46589,50%,150%,Medium,0,test
46590,50%,50%,Large,2,test
46591,150%,100%,Small,0,test
46592,50%,50%,Medium,0,test
46593,150%,50%,Large,2,test
46594,100%,150%,Small,2,test
46595,150%,25%,Small,0,test
46596,25%,100%,Small,5,test
46597,100%,100%,Medium,3,test
46598,150%,50%,Small,0,test
46599,25%,25%,Large,3,test
46600,25%,150%,Medium,1,test
46601,150%,150%,Medium,4,test
46602,150%,25%,Medium,3,test
46603,0%,200%,Large,2,test
46604,150%,100%,Small,5,test
46605,200%,0%,Small,0,test
46606,100%,150%,Large,5,test
46607,200%,100%,Small,4,test
46608,150%,25%,Small,2,test
46609,50%,0%,Medium,1,test
46610,150%,100%,Medium,5,test
46611,100%,50%,Medium,3,test
46612,25%,50%,Medium,5,test
46613,150%,0%,Small,4,test
46614,50%,200%,Medium,3,test
46615,0%,0%,Medium,4,test
46616,0%,25%,Medium,4,test
46617,100%,100%,Large,1,test
46618,150%,0%,Medium,3,test
46619,200%,100%,Large,2,test
46620,150%,25%,Large,4,test
46621,25%,150%,Large,0,test
46622,25%,200%,Large,0,test
46623,50%,100%,Large,3,test
46624,25%,150%,Small,1,test
46625,150%,0%,Large,2,test
46626,0%,0%,Small,2,test
46627,100%,50%,Large,1,test
46628,200%,25%,Medium,2,test
46629,150%,25%,Medium,1,test
46630,0%,100%,Large,3,test
46631,0%,150%,Small,2,test
46632,25%,0%,Large,2,test
46633,25%,150%,Medium,5,test
46634,25%,150%,Large,1,test
46635,200%,50%,Medium,0,test
46636,150%,0%,Large,3,test
46637,25%,100%,Large,4,test
46638,50%,100%,Medium,3,test
46639,150%,100%,Medium,5,test
46640,150%,25%,Large,1,test
46641,100%,150%,Medium,2,test
46642,25%,100%,Large,2,test
46643,100%,150%,Small,1,test
46644,100%,100%,Large,4,test
46645,100%,0%,Small,0,test
46646,150%,0%,Small,0,test
46647,25%,50%,Medium,3,test
46648,0%,200%,Medium,5,test
46649,0%,100%,Large,0,test
46650,25%,25%,Large,4,test
46651,25%,0%,Large,1,test
46652,100%,100%,Small,5,test
46653,100%,100%,Small,4,test
46654,25%,50%,Small,2,test
46655,200%,200%,Small,1,test
46656,0%,200%,Small,1,test
46657,150%,200%,Large,3,test
46658,25%,50%,Large,0,test
46659,200%,25%,Small,0,test
46660,50%,25%,Large,5,test
46661,200%,150%,Large,2,test
46662,200%,50%,Small,1,test
46663,200%,0%,Large,1,test
46664,50%,200%,Medium,5,test
46665,25%,0%,Small,4,test
46666,50%,200%,Large,0,test
46667,0%,150%,Medium,4,test
46668,200%,50%,Medium,0,test
46669,0%,50%,Medium,4,test
46670,150%,100%,Small,5,test
46671,25%,25%,Large,5,test
46672,150%,100%,Medium,1,test
46673,25%,50%,Small,1,test
46674,150%,150%,Medium,0,test
46675,200%,0%,Large,4,test
46676,0%,200%,Small,5,test
46677,25%,100%,Large,2,test
46678,100%,100%,Large,1,test
46679,200%,50%,Large,5,test
46680,100%,100%,Large,5,test
46681,200%,50%,Medium,5,test
46682,25%,200%,Small,4,test
46683,200%,200%,Large,5,test
46684,50%,0%,Small,3,test
46685,0%,200%,Medium,0,test
46686,200%,100%,Large,0,test
46687,200%,50%,Large,2,test
46688,100%,0%,Large,2,test
46689,25%,50%,Small,3,test
46690,50%,25%,Large,1,test
46691,100%,100%,Small,3,test
46692,0%,150%,Medium,3,test
46693,100%,150%,Medium,1,test
46694,100%,200%,Large,4,test
46695,200%,100%,Small,5,test
46696,0%,0%,Medium,4,test
46697,25%,25%,Large,1,test
46698,100%,0%,Large,2,test
46699,25%,25%,Medium,0,test
46700,50%,100%,Small,4,test
46701,100%,25%,Medium,1,test
46702,150%,0%,Medium,0,test
46703,0%,150%,Small,1,test
46704,100%,150%,Large,4,test
46705,50%,100%,Small,2,test
46706,50%,25%,Medium,3,test
46707,0%,200%,Medium,1,test
46708,25%,50%,Medium,5,test
46709,150%,25%,Medium,0,test
46710,200%,150%,Small,0,test
46711,0%,150%,Large,5,test
46712,200%,150%,Large,4,test
46713,150%,25%,Medium,0,test
46714,50%,25%,Small,3,test
46715,50%,25%,Small,1,test
46716,200%,0%,Large,0,test
46717,50%,25%,Small,3,test
46718,25%,200%,Medium,0,test
46719,25%,50%,Small,3,test
46720,150%,0%,Large,1,test
46721,150%,150%,Small,2,test
46722,100%,0%,Small,1,test
46723,150%,150%,Small,3,test
46724,150%,100%,Medium,1,test
46725,0%,200%,Medium,4,test
46726,25%,50%,Medium,0,test
46727,50%,200%,Small,1,test
46728,150%,0%,Large,0,test
46729,0%,0%,Large,0,test
46730,0%,100%,Small,3,test
46731,200%,100%,Large,0,test
46732,100%,0%,Large,0,test
46733,25%,50%,Small,2,test
46734,100%,0%,Large,1,test
46735,100%,50%,Small,2,test
46736,100%,50%,Medium,5,test
46737,50%,200%,Medium,0,test
46738,150%,50%,Medium,3,test
46739,0%,0%,Small,5,test
46740,200%,100%,Large,0,test
46741,100%,200%,Large,2,test
46742,50%,100%,Small,2,test
46743,200%,0%,Medium,0,test
46744,0%,25%,Small,1,test
46745,100%,100%,Medium,1,test
46746,150%,150%,Small,4,test
46747,150%,25%,Medium,2,test
46748,50%,150%,Small,1,test
46749,200%,200%,Small,5,test
46750,50%,25%,Medium,4,test
46751,100%,200%,Large,0,test
46752,100%,0%,Medium,3,test
46753,25%,50%,Large,5,test
46754,150%,150%,Large,4,test
46755,0%,100%,Small,2,test
46756,50%,25%,Medium,0,test
46757,200%,25%,Small,3,test
46758,0%,150%,Medium,3,test
46759,25%,0%,Medium,4,test
46760,0%,0%,Small,5,test
46761,200%,200%,Large,0,test
46762,25%,0%,Medium,2,test
46763,100%,25%,Small,0,test
46764,50%,150%,Medium,1,test
46765,25%,150%,Large,3,test
46766,50%,200%,Large,3,test
46767,150%,0%,Large,2,test
46768,200%,150%,Medium,2,test
46769,0%,150%,Medium,0,test
46770,0%,200%,Large,4,test
46771,0%,200%,Large,5,test
46772,150%,100%,Large,0,test
46773,200%,25%,Large,2,test
46774,0%,200%,Large,0,test
46775,150%,150%,Large,2,test
46776,200%,0%,Small,2,test
46777,0%,50%,Small,3,test
46778,200%,50%,Medium,2,test
46779,150%,200%,Medium,1,test
46780,100%,0%,Medium,0,test
46781,0%,0%,Small,0,test
46782,0%,50%,Large,3,test
46783,100%,200%,Small,4,test
46784,150%,100%,Medium,0,test
46785,0%,0%,Medium,1,test
46786,200%,150%,Small,5,test
46787,150%,150%,Small,3,test
46788,100%,50%,Small,1,test
46789,0%,100%,Large,1,test
46790,50%,50%,Large,3,test
46791,50%,50%,Medium,5,test
46792,25%,0%,Small,5,test
46793,25%,50%,Medium,3,test
46794,50%,100%,Small,4,test
46795,0%,150%,Small,2,test
46796,100%,150%,Large,5,test
46797,100%,25%,Medium,0,test
46798,150%,100%,Medium,4,test
46799,25%,25%,Small,0,test
46800,100%,50%,Small,0,test
46801,150%,25%,Small,3,test
46802,200%,200%,Medium,4,test
46803,50%,0%,Medium,0,test
46804,0%,200%,Large,5,test
46805,150%,200%,Large,5,test
46806,200%,25%,Large,2,test
46807,150%,150%,Small,1,test
46808,150%,200%,Medium,5,test
46809,200%,100%,Medium,2,test
46810,150%,50%,Large,5,test
46811,0%,25%,Small,2,test
46812,25%,25%,Large,0,test
46813,50%,0%,Medium,4,test
46814,25%,50%,Medium,2,test
46815,100%,50%,Large,2,test
46816,200%,100%,Medium,4,test
46817,100%,150%,Medium,4,test
46818,100%,150%,Small,2,test
46819,150%,150%,Small,3,test
46820,50%,200%,Small,0,test
46821,25%,100%,Large,4,test
46822,50%,25%,Medium,5,test
46823,100%,50%,Medium,3,test
46824,100%,0%,Large,5,test
46825,100%,0%,Small,3,test
46826,25%,150%,Small,5,test
46827,0%,25%,Small,3,test
46828,200%,200%,Medium,3,test
46829,150%,0%,Large,3,test
46830,150%,150%,Medium,1,test
46831,150%,100%,Large,2,test
46832,150%,25%,Large,1,test
46833,0%,100%,Large,1,test
46834,25%,50%,Large,1,test
46835,200%,100%,Large,4,test
46836,100%,0%,Medium,2,test
46837,200%,50%,Medium,1,test
46838,200%,150%,Large,2,test
46839,150%,50%,Small,1,test
46840,200%,0%,Small,0,test
46841,150%,100%,Medium,0,test
46842,200%,50%,Large,1,test
46843,200%,150%,Large,2,test
46844,100%,200%,Large,1,test
46845,0%,200%,Medium,2,test
46846,150%,150%,Small,2,test
46847,50%,100%,Small,1,test
46848,25%,200%,Large,5,test
46849,25%,0%,Small,1,test
46850,25%,150%,Medium,0,test
46851,0%,100%,Small,3,test
46852,0%,100%,Medium,4,test
46853,50%,150%,Large,5,test
46854,50%,150%,Small,1,test
46855,200%,25%,Small,1,test
46856,0%,0%,Medium,4,test
46857,150%,200%,Medium,3,test
46858,100%,50%,Medium,0,test
46859,100%,25%,Medium,2,test
46860,150%,150%,Large,2,test
46861,50%,200%,Small,3,test
46862,150%,200%,Large,4,test
46863,150%,50%,Large,1,test
46864,0%,200%,Small,0,test
46865,50%,25%,Large,1,test
46866,25%,50%,Medium,0,test
46867,100%,25%,Small,0,test
46868,100%,0%,Small,4,test
46869,200%,25%,Medium,4,test
46870,0%,200%,Large,2,test
46871,100%,50%,Small,4,test
46872,25%,200%,Large,2,test
46873,50%,50%,Small,3,test
46874,50%,50%,Medium,3,test
46875,50%,200%,Small,4,test
46876,25%,25%,Medium,1,test
46877,50%,50%,Large,0,test
46878,25%,200%,Medium,2,test
46879,200%,0%,Medium,5,test
46880,25%,150%,Small,2,test
46881,25%,50%,Large,1,test
